funded_amnt,int_rate,installment,emp_length,annual_inc,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,loan_status_binary,verification_status_encoded
12000,5.32,361.38,10.5,125000,7.58,1,710,714,0,13,0,8642,24,0,1,0,0,1,-1
12000,12.59,270.53,10.5,85000,30.1,2,660,664,1,10,0,3595,25,0,1,0,0,1,1
20000,6.24,610.62,2,150000,17.45,0,770,774,2,22,0,27457,49,0,1,0,0,1,-1
35000,10.64,754.72,0.5,130000,13.52,0,705,709,0,28,0,36803,55,0,1,0,0,1,1
6000,11.22,197.06,5,110000,27.11,0,680,684,0,22,0,37946,38,0,1,0,0,1,0
8400,9.76,270.1,8,45000,16.72,0,675,679,0,15,0,10407,34,0,0,0,1,1,-1
15000,10.64,488.53,1,86000,27.53,1,660,664,1,5,1,2415,17,0,0,0,1,0,1
25000,5.32,752.87,3,141000,11.19,0,735,739,1,5,0,25122,11,0,1,0,0,1,-1
8000,12.59,267.98,4,64000,29.89,0,660,664,0,12,0,7403,21,0,0,0,1,1,0
7000,5.32,210.81,9,60000,11.66,0,800,804,0,10,0,4398,13,0,0,0,1,1,-1
15000,10.64,488.53,10.5,62000,32.19,0,705,709,0,13,1,9354,17,0,0,0,1,1,0
24000,11.99,797.03,0.5,90000,23.4,0,670,674,0,17,0,22863,22,0,0,0,1,1,1
5600,14.48,192.71,10.5,65000,24.87,1,660,664,2,15,1,4091,20,0,0,1,0,1,0
20000,7.89,625.72,10.5,115000,19.36,0,715,719,0,11,0,13765,20,0,1,0,0,1,-1
8800,10.64,286.61,10.5,57200,25.12,0,695,699,1,6,0,10556,15,0,0,0,1,1,0
15000,10.64,488.53,10.5,125000,18.54,0,700,704,2,8,0,35482,27,0,1,0,0,1,-1
13000,7.26,259.02,6,65538.2,15.24,0,750,754,2,15,0,13964,54,0,1,0,0,1,-1
20000,8.38,630.24,5,80000,32.34,0,685,689,0,15,0,23422,27,0,0,1,0,1,0
22000,8.38,693.27,2,121000,15.13,0,705,709,0,10,0,21843,22,0,0,0,1,1,-1
5000,11.22,164.22,7,37960,30.65,1,660,664,0,8,0,6101,14,0,0,0,1,1,1
12000,13.18,405.37,4,40000,28.35,0,685,689,0,16,0,13188,23,0,1,0,0,1,1
10000,18.99,259.36,2,60000,24.66,1,660,664,0,11,0,10006,24,0,1,0,0,1,-1
5000,12.59,167.49,10.5,52000,14.05,2,665,669,1,8,2,5616,20,0,1,0,0,1,1
9600,11.99,318.82,10.5,52000,38.75,0,685,689,2,17,0,10040,50,0,0,1,0,1,-1
21000,15.41,504.12,10.5,86000,20.4,0,665,669,0,18,0,11460,36,0,0,0,1,0,1
10000,13.18,337.81,10.5,82000,2.96,0,715,719,4,16,0,4157,28,0,0,0,1,0,0
10000,5.32,301.15,10.5,139000,24.66,0,735,739,0,10,0,12986,26,0,1,0,0,1,1
10000,13.18,337.81,10.5,46000,21.81,0,660,664,1,6,1,8346,13,0,0,0,1,1,0
3000,12.59,100.5,2,37000,13.58,1,670,674,0,14,0,3522,22,0,0,0,1,1,1
4000,11.22,131.38,10.5,30000,8.52,0,665,669,1,8,1,8882,21,0,0,0,1,1,1
1000,11.99,33.21,10.5,35000,7.47,1,715,719,0,5,0,7781,10,0,0,1,0,1,1
7000,9.76,225.09,0.5,62000,16.07,0,715,719,0,12,0,29967,14,0,1,0,0,0,1
5000,7.89,156.43,3,50000,30.89,0,680,684,1,10,0,24732,28,0,1,0,0,1,0
19125,12.59,431.15,9,52000,27.16,0,700,704,0,15,0,41569,36,0,1,0,0,1,-1
24000,18.2,612.06,6,175000,29.55,1,665,669,3,19,0,14670,38,0,0,1,0,1,0
25000,8.38,511.47,9,115438,13.2,0,740,744,0,5,0,18184,22,0,1,0,0,1,-1
24000,13.18,548.29,10.5,62000,9.47,0,705,709,0,5,0,15546,9,0,1,0,0,1,1
8000,9.17,255.04,8,53000,11.12,0,680,684,0,5,0,6614,11,0,0,0,1,1,1
21000,9.76,675.25,10.5,125000,12.46,0,665,669,0,12,0,29050,15,0,0,0,1,1,1
18000,18.49,461.9,10.5,117000,23.6,0,680,684,0,17,0,16787,27,0,1,0,0,1,1
16000,5.32,481.84,10.5,150000,10.58,0,680,684,1,12,1,13149,33,0,1,0,0,1,1
18000,18.99,466.84,1,45000,24.84,0,680,684,1,11,0,7349,24,0,0,0,1,1,0
28000,13.18,639.67,10.5,130000,12.21,0,715,719,0,7,0,19656,31,0,1,0,0,1,1
10000,16.99,356.48,6,46000,29.3,0,665,669,0,6,0,8303,13,0,0,0,1,1,0
14000,21.99,386.59,5,600000,3.89,0,675,679,3,20,0,22321,27,0,0,1,0,0,1
19200,13.67,443.48,10.5,63000,21.68,0,680,684,2,19,0,19383,29,0,0,0,1,1,1
8000,9.17,255.04,10.5,112804,3.29,0,705,709,0,5,0,8827,8,0,0,0,1,1,1
2725,12.59,91.28,3,32500,16.77,0,685,689,2,10,0,5532,31,0,0,1,0,1,0
7000,11.22,229.91,9,30000,13.72,0,675,679,1,6,0,5650,12,0,0,0,1,1,0
20000,13.67,461.96,2,208000,15.02,0,690,694,1,13,0,16564,36,0,1,0,0,0,1
18000,9.76,380.33,3,130000,9.33,0,690,694,3,13,0,9690,30,0,1,0,0,1,1
6000,5.32,180.69,7,38500,16.58,0,725,729,0,6,0,5684,20,0,1,0,0,1,-1
20450,17.86,517.74,4,72500,27.45,0,675,679,1,10,0,34362,37,0,1,0,0,1,0
9525,23.99,373.65,8,31800,26.92,0,660,664,0,7,0,4113,14,0,1,0,0,0,0
24000,8.38,491.01,2,130000,22.46,1,710,714,1,11,0,33688,24,0,1,0,0,1,1
15000,11.99,333.6,0.5,60000,39.44,0,680,684,0,20,0,33387,35,0,0,0,1,0,0
9500,7.26,294.47,10.5,94000,2.06,0,685,689,0,6,1,6434,6,0,1,0,0,1,1
7925,15.41,276.32,2,40000,8.04,0,670,674,1,4,0,3958,9,0,1,0,0,1,1
20000,11.99,444.79,9,65000,12.28,0,695,699,0,9,0,8407,20,0,0,0,1,1,-1
12000,11.99,398.52,10.5,75000,19.22,1,665,669,0,14,0,17847,36,0,0,1,0,-1,-1
11200,18.49,287.41,8,61000,11.41,3,670,674,3,14,1,2536,22,0,0,0,1,0,1
35000,7.26,1084.87,10.5,192000,18.51,0,765,769,0,15,0,43906,36,0,1,0,0,1,0
10000,12.59,225.44,8,52000,19.06,0,700,704,0,9,0,5397,10,0,0,0,1,1,-1
15000,11.99,333.6,3,152000,15.09,0,745,749,2,17,0,8564,53,0,0,1,0,1,-1
10000,7.89,312.86,10.5,49000,22.97,0,670,674,1,14,0,15719,19,0,0,1,0,1,1
9000,13.67,306.16,4,52000,33.95,0,690,694,0,13,0,16723,20,0,0,0,1,0,0
30000,10.64,646.9,3,70000,18.89,0,680,684,0,7,0,30335,17,0,1,0,0,1,1
9750,18.2,353.47,1,30500,34.32,0,725,729,2,12,0,2919,16,0,0,0,1,0,0
4725,15.41,164.75,3,59000,23.42,0,690,694,0,14,0,11954,25,0,0,0,1,1,0
19500,9.76,412.02,10.5,72000,17.22,0,735,739,2,15,0,4571,39,0,1,0,0,1,-1
5825,17.86,210.18,10.5,52000,18.71,0,715,719,5,14,0,29097,33,0,1,0,0,0,1
15000,14.48,352.77,10.5,150000,14.94,0,710,714,0,12,0,50535,23,0,1,0,0,0,1
8500,12.59,284.73,6,28000,35.45,1,685,689,0,10,0,16088,21,0,1,0,0,1,-1
12000,18.2,306.03,10.5,55000,32.9,2,680,684,1,8,0,5364,16,0,1,0,0,1,1
15000,13.67,510.27,8,53000,38.99,1,695,699,1,10,0,8704,30,0,1,0,0,1,-1
12000,11.99,398.52,2,92000,25.8,1,660,664,1,10,0,15773,15,0,0,0,1,1,0
22000,6.89,678.2,6,100000,8.77,0,705,709,0,7,0,27742,38,0,1,0,0,1,1
30000,13.18,685.36,10.5,135000,18.04,0,725,729,0,15,0,31386,23,0,1,0,0,1,1
9600,6.24,293.1,10.5,50000,4.22,0,775,779,0,4,0,7776,12,0,1,0,0,1,1
25000,14.48,587.95,10.5,92000,27.59,0,665,669,2,26,0,40801,39,0,1,0,0,0,1
1000,12.59,33.5,10.5,100000,20.76,0,740,744,0,6,0,32060,12,0,0,1,0,1,0
20000,5.32,602.3,5,175000,8.53,1,705,709,0,11,0,14848,26,0,0,0,1,1,-1
35000,18.99,907.73,10.5,225000,12.74,0,675,679,0,11,0,27462,27,0,1,0,0,1,0
9600,13.18,324.3,0.5,26000,29.59,0,710,714,0,11,0,7863,12,0,1,0,0,0,0
7000,6.24,213.72,10.5,23000,14.61,1,735,739,1,9,2,5707,23,0,1,0,0,1,1
11900,21.99,328.6,0.5,35000,33.92,0,700,704,0,11,0,2697,14,0,1,0,0,0,1
6000,10.64,195.42,10.5,84000,22.21,1,660,664,0,17,1,6306,36,0,1,0,0,1,0
10225,18.99,265.19,10.5,46000,23.43,0,660,664,0,17,0,15844,28,0,1,0,0,0,1
7000,9.17,223.16,10.5,40000,23.73,0,725,729,1,6,0,21231,16,0,0,1,0,1,-1
8400,9.76,270.1,4,120000,9.13,0,710,714,1,14,0,11750,20,0,0,1,0,1,1
20000,8.38,409.18,10.5,70000,24.52,0,700,704,0,8,0,30357,27,0,0,0,1,1,1
7000,5.32,210.81,10.5,70000,28.39,0,745,749,0,11,0,18926,22,0,1,0,0,1,0
7200,13.67,244.93,3,45365,15.45,0,665,669,0,10,0,9630,17,0,1,0,0,1,1
20100,18.2,728.69,3,59122,11.84,0,660,664,1,3,0,9947,14,0,0,0,1,1,0
33000,10.64,1074.77,10.5,91956,13.64,0,670,674,0,10,0,50198,21,0,1,0,0,1,1
30000,8.38,945.36,10.5,78000,27.58,0,740,744,0,5,0,45278,16,0,1,0,0,1,1
12000,16.99,298.17,8,45000,37.34,0,700,704,0,14,0,19013,31,0,0,0,1,1,1
1800,12.59,60.3,0.5,29000,13.37,0,700,704,0,6,0,745,8,0,0,0,1,1,1
35000,12.59,789.04,3,72500,23.85,0,775,779,0,14,0,818,15,0,0,0,1,0,1
15000,9.17,312.62,2,68500,32.74,2,710,714,0,20,0,18779,62,0,1,0,0,1,1
16000,7.89,500.58,2,150000,14.88,0,680,684,0,21,0,37735,29,0,1,0,0,1,-1
5600,8.38,176.47,10.5,52000,26.59,0,710,714,1,15,0,15369,23,0,1,0,0,1,-1
16000,10.64,345.02,8,47500,16.87,0,700,704,0,33,0,14376,50,0,0,1,0,1,1
5000,11.22,164.22,3,30000,22.16,0,680,684,0,7,2,5227,9,0,0,0,1,1,1
7500,10.64,244.27,5,75000,18.61,0,725,729,1,11,2,1788,38,0,1,0,0,1,-1
12800,9.76,411.58,3,79000,10.6,1,675,679,0,12,0,11566,23,0,1,0,0,1,1
8825,11.99,293.08,6,40000,36.21,0,720,724,0,15,1,5445,17,0,1,0,0,1,0
20000,17.86,506.35,10.5,59000,22.31,0,675,679,2,10,2,11620,19,0,1,0,0,0,-1
16000,11.22,525.49,0.5,85000,39.62,0,675,679,2,9,0,18200,42,0,1,0,0,1,0
10000,8.38,315.12,9,85000,11.14,0,675,679,0,7,0,7502,16,0,0,0,1,1,-1
15000,7.26,464.95,10.5,60000,26.26,0,750,754,1,20,0,16859,34,0,1,0,0,1,0
8000,12.59,267.98,0.5,50000,25.66,0,680,684,2,6,0,6583,16,0,1,0,0,1,1
8000,8.38,252.1,2,120000,11.28,0,660,664,0,7,1,94006,21,0,1,0,0,1,1
12000,9.76,385.86,1,28000,25.06,1,680,684,2,5,0,3746,10,0,0,0,1,1,1
13000,8.38,409.66,10.5,40000,13.56,1,680,684,0,10,0,16574,17,0,1,0,0,1,1
12000,13.18,274.15,7,30000,28.72,0,700,704,0,17,0,20206,26,0,0,0,1,1,1
35000,19.99,927.1,10.5,80000,14.43,2,665,669,0,9,0,28985,15,0,1,0,0,1,0
13200,11.99,438.37,1,70000,21.54,5,660,664,0,21,0,5678,49,0,0,0,1,1,0
25000,8.38,511.47,10.5,103000,6.88,2,690,694,1,23,0,28670,45,0,0,0,1,1,1
35000,17.86,886.11,0.5,94000,4.98,0,695,699,0,12,0,10691,33,0,1,0,0,1,1
10000,10.64,325.69,2,99000,10.86,0,665,669,1,8,0,10954,12,0,1,0,0,1,1
10000,10.64,325.69,10.5,42000,20.37,0,705,709,1,5,0,3448,17,0,0,0,1,0,0
14000,6.89,431.58,10.5,78000,8.68,0,700,704,0,8,0,7908,13,0,0,1,0,1,1
9500,7.26,294.47,10.5,70000,18.29,0,700,704,0,9,0,4769,23,0,1,0,0,1,1
12000,6.89,369.93,10.5,60000,30.08,0,765,769,0,11,0,24280,33,0,1,0,0,1,-1
30000,9.76,633.88,5,70000,28.39,0,705,709,0,24,0,41962,48,0,0,0,1,1,1
10000,8.38,315.12,0.5,117000,18.58,0,715,719,2,13,0,4745,19,0,0,1,0,1,-1
6000,7.89,187.72,7,100000,6.08,1,705,709,0,6,0,1270,12,0,0,1,0,1,-1
6000,10.64,195.42,0.5,28000,21.95,1,695,699,0,8,0,3371,36,0,1,0,0,1,1
10000,9.17,318.79,2,100000,3.38,0,675,679,1,5,0,8665,13,0,0,0,1,0,1
35000,19.99,927.1,10.5,121471,20.53,1,675,679,2,26,0,11535,98,0,1,0,0,0,1
24000,11.22,524.46,1,160000,20.48,0,680,684,1,22,0,62391,30,0,1,0,0,1,-1
7500,17.57,269.53,8,75000,13.6,0,695,699,3,11,0,7648,24,0,0,0,1,1,1
7225,10.64,235.31,1,115000,4.66,2,660,664,2,14,1,1939,43,0,1,0,0,1,1
20000,13.67,461.96,1,75000,7.89,0,675,679,0,9,0,18883,11,0,0,1,0,0,-1
18300,10.64,596.01,4,69000,10.23,0,675,679,0,11,0,19545,22,0,1,0,0,1,1
15000,8.38,306.89,0.5,80000,12.9,0,715,719,0,8,0,16162,18,0,1,0,0,1,-1
9000,8.38,283.61,10.5,63000,38.84,0,750,754,1,20,0,22719,45,0,1,0,0,1,-1
18000,7.26,557.94,2,115000,11.92,2,680,684,0,8,1,12943,20,0,0,0,1,1,1
16000,15.41,384.1,4,93000,30.25,0,680,684,0,10,0,13475,23,0,1,0,0,0,0
9000,11.99,298.89,7,30000,30.6,0,670,674,0,17,0,11773,33,0,0,0,1,1,-1
21000,13.18,479.76,6,83000,20,0,695,699,1,19,0,20974,35,0,0,0,1,1,-1
13000,13.18,439.15,3,50000,7.25,0,660,664,2,6,0,6029,8,0,0,0,1,1,1
7000,12.59,234.48,10.5,38000,7.49,0,670,674,1,11,0,6307,13,0,1,0,0,1,1
18000,13.18,411.22,10.5,65000,29.84,2,700,704,2,20,0,19000,47,0,1,0,0,1,0
27600,19.99,731.08,10.5,60000,25.54,0,695,699,0,11,0,62047,17,0,0,1,0,1,1
1750,17.57,62.89,10.5,40000,26.52,0,670,674,2,30,1,588,78,0,1,0,0,1,1
24000,12.59,803.93,10.5,119000,14.56,1,665,669,2,11,0,15983,36,0,1,0,0,0,-1
21000,11.22,458.9,10.5,115000,19.88,0,665,669,1,27,0,51909,41,0,1,0,0,0,-1
10000,17.57,359.38,3,35000,15.02,0,665,669,3,11,0,11236,15,0,1,0,0,1,1
10000,12.59,225.44,10.5,50000,23.81,2,660,664,2,21,0,15478,36,0,1,0,0,1,-1
24000,13.18,548.29,10.5,100800,29.5,0,745,749,0,6,0,57496,14,0,0,0,1,-1,-1
26000,7.89,525.82,0.5,101000,12.59,0,750,754,1,17,0,15070,34,0,1,0,0,1,-1
7000,11.99,232.47,4,50000,14.28,0,680,684,0,5,0,17867,15,0,1,0,0,1,0
10000,8.38,315.12,1,125000,9.46,0,670,674,0,11,1,4737,29,0,0,0,1,1,1
28000,10.64,603.78,6,146000,19,0,695,699,0,23,0,55656,34,0,0,0,1,1,-1
12000,15.41,288.07,4,95000,5.19,0,730,734,0,4,0,1748,6,0,0,0,1,1,1
2000,9.76,64.31,10.5,51000,24.09,0,670,674,0,9,0,20836,19,0,0,0,1,0,1
7200,9.76,231.52,10.5,45000,26.91,1,695,699,1,15,1,6028,29,0,1,0,0,0,1
6600,7.26,204.58,10.5,70000,35.42,0,805,809,2,11,0,0,27,0,1,0,0,1,-1
15000,13.67,346.47,10.5,66000,9.35,0,665,669,1,11,1,14640,14,0,1,0,0,1,-1
24000,8.38,756.29,0.5,115000,11.07,0,665,669,0,11,0,30970,20,0,1,0,0,1,1
35000,11.99,1162.34,10.5,85000,21.77,0,755,759,0,12,0,12838,21,0,1,0,0,1,0
8000,12.59,267.98,1,75000,9.78,0,690,694,2,15,0,13147,26,0,1,0,0,1,1
12575,17.86,453.74,5,32000,20.41,5,660,664,0,8,0,1131,22,0,1,0,0,0,0
20000,6.24,610.62,10.5,60000,16.98,1,705,709,0,21,0,10674,27,0,0,0,1,0,-1
25000,15.41,600.15,3,70000,22.46,1,715,719,0,6,0,16540,21,0,1,0,0,1,1
35000,20.99,946.68,5,74500,25.13,0,665,669,0,10,0,27123,22,0,0,0,1,1,0
15000,5.32,451.73,2,57500,29.33,0,800,804,0,22,0,8473,43,0,0,0,1,1,0
20000,15.41,697.33,7,130000,11.07,0,740,744,2,15,0,5364,29,0,0,1,0,1,-1
18000,13.18,411.22,0.5,48000,20.53,0,680,684,0,8,1,8728,13,0,0,0,1,1,1
18000,24.99,528.22,1,45000,36.22,0,685,689,0,18,0,33367,41,0,0,0,1,0,0
15000,9.17,478.19,10.5,118627,17.88,1,680,684,2,15,0,12188,24,0,0,0,1,1,1
5000,6.89,154.14,10.5,96000,13.65,0,690,694,0,9,0,25492,20,0,1,0,0,1,1
21575,21.99,823.85,10.5,68545,24.46,0,680,684,1,24,0,9512,40,0,0,0,1,0,0
8000,11.99,265.68,7,71000,18.36,0,690,694,1,7,2,484,21,0,0,0,1,1,1
2500,8.38,78.78,1,100000,14.36,0,665,669,0,9,0,31354,25,0,1,0,0,1,1
7000,7.26,216.98,0.5,49000,28.43,0,795,799,1,13,0,7099,32,0,0,0,1,1,-1
3000,10.64,97.71,10.5,100000,33.11,0,685,689,2,13,0,12303,35,0,1,0,0,0,1
31775,28.49,998.76,0.5,90000,16.55,0,695,699,1,21,1,12845,33,0,0,0,1,0,0
16500,7.89,516.22,10.5,62000,17.94,0,735,739,0,17,0,3871,34,0,0,0,1,1,0
15000,8.38,472.68,4,57000,17.26,0,675,679,0,15,0,19776,23,0,1,0,0,1,-1
14825,19.99,392.69,10.5,65000,1.27,0,705,709,1,5,0,3550,19,0,1,0,0,1,1
23000,6.24,702.21,1,150000,9.98,0,715,719,0,9,0,26479,31,0,0,0,1,1,1
12000,11.22,262.23,10.5,170000,19.79,0,670,674,0,14,0,51264,32,0,1,0,0,1,1
20000,7.89,625.72,0.5,95000,34.28,0,685,689,0,14,0,22356,25,0,0,0,1,1,1
20000,11.99,444.79,10.5,180000,4.62,1,660,664,3,13,1,25325,28,0,0,0,1,1,-1
35000,11.22,1149.51,10.5,95000,35.38,0,725,729,0,10,0,43166,29,0,1,0,0,1,1
25000,18.49,641.52,8,136684,22.54,0,690,694,1,8,1,10799,29,0,0,0,1,0,1
2000,8.38,63.03,10.5,63400,23.38,0,680,684,0,9,0,12711,20,0,1,0,0,1,1
15000,14.48,352.77,10.5,45000,17.31,0,690,694,1,9,0,11706,23,0,0,0,1,0,1
25000,10.64,539.09,8,85000,21.28,1,700,704,1,14,0,19851,29,0,0,1,0,1,-1
10700,18.49,274.57,10.5,55000,29.19,0,665,669,0,13,0,29411,32,0,1,0,0,0,1
35000,12.59,789.04,10.5,70000,8.66,0,690,694,0,14,0,17324,28,0,1,0,0,1,1
9600,10.64,312.66,6,45000,20.67,0,670,674,1,12,0,5248,27,0,0,1,0,1,0
15000,5.32,451.73,2,82000,21.24,0,710,714,0,16,0,37943,34,0,1,0,0,1,-1
10500,14.48,246.94,0.5,100000,19.37,0,675,679,1,7,0,21473,16,0,0,0,1,0,0
6000,9.17,191.28,2,55000,25.27,0,695,699,0,13,0,3858,21,0,0,0,1,1,0
9000,13.67,306.16,5,68500,3.66,0,755,759,0,6,0,3223,9,0,0,0,1,1,1
28000,10.64,911.92,5,95000,18.03,0,705,709,2,12,0,83693,33,0,1,0,0,0,0
7500,6.89,231.21,4,48800,33.05,0,735,739,0,17,0,14664,29,0,1,0,0,1,-1
23000,13.18,776.96,1,140000,8.87,0,720,724,2,16,0,16506,16,0,0,1,0,1,1
16000,9.76,338.07,5,85000,18.64,0,685,689,0,13,0,11140,44,0,0,1,0,0,-1
10000,9.76,211.3,2,85000,5.35,0,710,714,1,11,0,4011,23,0,1,0,0,1,-1
15000,11.22,492.65,5,100000,17.1,0,660,664,0,3,0,5081,17,0,0,0,1,1,0
7200,10.64,234.5,10.5,67660,19.1,1,675,679,0,12,0,4478,26,0,1,0,0,1,0
21600,7.89,436.84,3,52000,19.66,0,765,769,0,10,0,11849,21,0,1,0,0,0,-1
21000,7.89,657,7,113000,23.22,0,740,744,0,20,0,10916,49,0,1,0,0,1,-1
4600,18.49,167.44,5,30000,33.92,0,660,664,1,5,0,2121,7,0,0,0,1,0,1
4225,16.55,149.69,1,37000,4.28,0,695,699,0,7,0,1260,18,0,0,0,1,1,-1
8000,11.99,265.68,4,105000,8.58,0,675,679,1,5,0,7000,19,0,1,0,0,1,0
8000,8.38,252.1,2,41000,23.57,0,670,674,0,7,1,5688,8,0,0,0,1,0,1
7500,6.89,231.21,10.5,129000,22.47,0,690,694,0,12,0,22215,29,0,0,1,0,1,1
7500,5.32,225.87,4,78000,9.06,0,775,779,0,13,0,14292,16,0,1,0,0,1,-1
6000,12.59,200.99,4,36000,19.7,0,760,764,1,13,0,8249,23,0,1,0,0,1,0
15400,13.67,355.71,2,35000,17,0,690,694,0,14,0,17258,19,0,0,1,0,1,-1
14400,12.59,482.36,10.5,70000,19.13,0,675,679,2,16,1,8156,32,0,0,0,1,1,-1
6000,11.22,197.06,5,70000,16.37,0,665,669,0,6,0,3218,19,0,0,0,1,1,-1
15500,14.48,364.53,10.5,66000,21.6,0,680,684,0,16,1,16533,26,0,0,0,1,0,0
14400,5.32,433.66,10.5,54000,7.31,0,710,714,0,8,0,11546,16,0,1,0,0,1,-1
12000,8.38,378.15,1,250000,5.33,1,685,689,1,8,0,13311,26,0,1,0,0,1,1
20000,9.17,637.58,10.5,150000,8.88,0,660,664,0,6,0,24151,9,0,1,0,0,1,1
29275,9.76,618.56,10.5,61000,15.66,0,770,774,0,16,0,1323,41,0,1,0,0,1,1
7000,11.99,232.47,4,60000,12.58,1,665,669,0,9,0,7811,20,0,0,1,0,0,1
12000,8.38,378.15,10.5,75000,31.87,0,740,744,1,19,1,4944,36,0,1,0,0,1,-1
7200,9.76,231.52,0.5,20000,21.19,0,695,699,0,12,1,13070,20,0,0,0,1,1,-1
3200,7.26,99.19,9,50000,26.36,2,710,714,0,12,0,3990,29,0,0,1,0,1,-1
2600,20.99,97.95,5,76000,7.96,0,690,694,1,7,0,1035,9,0,0,0,1,1,0
13525,16.99,482.14,3,50000,33.46,0,665,669,2,16,4,17652,30,0,0,0,1,0,1
4000,14.48,137.65,0.5,12000,22.85,0,680,684,1,9,0,5294,19,0,0,0,1,1,0
4000,11.22,131.38,10.5,70000,4.47,1,660,664,1,7,0,3956,19,0,1,0,0,0,0
35000,16.55,1240.03,0.5,180000,26.37,0,660,664,3,30,0,112064,54,0,1,0,0,1,1
11600,7.26,231.12,10.5,63000,20.87,0,775,779,0,10,0,11128,43,0,1,0,0,1,-1
15000,6.89,462.41,3,79000,23.75,0,710,714,0,16,0,23204,26,0,0,0,1,1,1
35000,12.59,789.04,8,500000,9.88,0,785,789,1,17,0,16773,34,0,0,0,1,1,1
12000,10.64,390.83,5,200000,10.85,0,685,689,0,17,0,16436,42,0,1,0,0,0,1
8500,6.24,259.52,10.5,60000,22.62,0,720,724,0,9,0,10680,40,0,1,0,0,1,1
19800,18.49,720.7,8,55000,14.81,2,685,689,0,16,0,4873,37,0,0,0,1,1,0
18000,14.48,619.41,3,55000,20.42,0,695,699,1,10,1,10683,24,0,1,0,0,0,0
10000,5.32,301.15,10.5,50000,19.44,0,775,779,0,12,0,640,23,0,0,0,1,1,-1
2000,11.22,65.69,10.5,95000,13.93,0,685,689,0,17,0,12792,22,0,1,0,0,0,1
12000,14.48,282.22,10.5,24000,24.55,0,660,664,0,8,1,16032,31,0,0,0,1,1,1
12000,13.18,274.15,0.5,90000,37.04,6,705,709,1,19,0,22990,49,0,1,0,0,1,-1
15000,7.26,464.95,4,90000,18.8,0,715,719,1,28,1,7065,38,0,1,0,0,1,1
24000,13.67,816.43,3,90000,30.53,0,660,664,1,39,0,33045,51,0,0,0,1,1,1
20050,11.99,665.86,1,57000,14.78,0,705,709,0,9,0,34857,22,0,1,0,0,1,-1
10000,12.59,334.97,10.5,60000,21.97,0,670,674,5,27,3,25341,41,0,0,1,0,0,1
25200,18.99,653.57,0.5,60000,28.22,0,675,679,1,19,11,27020,36,0,1,0,0,0,1
33600,11.99,1115.85,10.5,70000,26.33,0,775,779,1,20,0,10027,41,0,1,0,0,1,1
21000,11.99,467.03,10.5,60000,13.75,0,665,669,1,12,0,15772,27,0,1,0,0,0,-1
20000,6.24,610.62,0.5,90000,27.42,0,755,759,0,11,0,3885,23,0,1,0,0,1,-1
35000,19.99,927.1,10.5,210000,12.44,1,670,674,0,13,0,13423,46,0,1,0,0,1,1
10000,9.17,318.79,2,40000,32.13,0,695,699,0,14,0,12023,25,0,0,0,1,1,0
35000,9.17,1115.77,10.5,167000,14.04,0,695,699,0,16,0,66313,23,0,1,0,0,0,1
30000,12.59,676.32,9,112000,21.53,0,685,689,0,14,0,22929,24,0,1,0,0,1,1
8500,9.76,273.32,8,38200,28.31,0,715,719,0,12,0,11898,24,0,1,0,0,1,-1
35000,16.99,869.66,10.5,85000,29.35,0,730,734,0,23,0,17326,34,0,0,1,0,0,1
15000,15.41,360.09,10.5,67000,23.25,1,670,674,3,15,1,4239,34,0,1,0,0,1,1
2000,16.55,70.86,2,35000,29.42,0,685,689,0,17,0,15749,22,0,0,0,1,1,1
25000,5.32,752.87,10.5,125000,20.83,0,775,779,0,19,0,33558,34,0,1,0,0,1,-1
9700,6.89,299.03,5,35000,21.36,0,725,729,0,6,0,8265,9,0,0,0,1,1,-1
1000,13.18,33.79,10.5,50000,19.77,1,680,684,1,11,0,27468,18,0,0,1,0,1,1
4800,11.99,159.41,10.5,39745.28,13.13,1,675,679,0,9,0,13110,11,0,1,0,0,1,1
6000,10.64,195.42,10.5,78000,33.97,0,660,664,1,31,0,42644,64,0,1,0,0,1,-1
12000,18.49,307.93,6,49000,30.27,2,675,679,1,6,0,3188,17,0,1,0,0,1,-1
7000,8.38,220.59,3,87500,12.31,1,660,664,0,10,0,6192,35,0,0,0,1,1,1
12000,6.24,366.37,10.5,140000,8.64,0,715,719,0,11,0,22993,21,0,0,1,0,1,1
28000,7.26,867.9,5,130000,17.25,0,785,789,0,7,0,26046,13,0,1,0,0,0,-1
4800,11.99,159.41,3,51000,15.88,1,665,669,0,17,0,20144,30,0,1,0,0,0,0
15750,21.99,434.91,0.5,42000,30.03,0,660,664,3,15,1,8584,54,0,0,1,0,1,1
25425,16.99,631.75,0.5,53000,30.78,0,695,699,0,10,0,43862,21,0,0,0,1,1,-1
6000,6.89,184.97,5,80000,2.02,0,730,734,1,5,0,3489,5,0,0,0,1,1,-1
30000,9.17,625.23,0.5,103000,19.35,0,715,719,0,25,1,28841,43,0,1,0,0,1,1
4000,10.64,130.28,5,60000,21.84,0,670,674,0,11,1,3665,28,0,0,0,1,1,0
10000,9.17,318.79,10.5,67500,26.1,2,670,674,0,9,0,15268,20,0,0,1,0,1,0
